Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,Rolling_Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum_10,Risk_Label
2020-03-13,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500.0,TSLA,-0.0248505535904755,0.0650646490299664,49.3237663269043,43.88627979278564,34.51617793797749,-1.9211557482150992,0.1749170414952056,63.687549511615245,34.95998314219335,-8.091331481933594,2
2020-03-16,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500.0,TSLA,-0.1857780645558401,0.0734077209035336,48.14056625366211,43.90602645874024,28.232637972285403,-2.9192009936786434,-0.4439065655395641,64.71595481954796,31.565177687776256,-19.903335571289062,2
2020-03-17,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000.0,TSLA,-0.033410463808802,0.0732799547327095,46.71323299407959,43.88894645690918,27.444764032370173,-3.74695872230118,-1.104516996891887,64.76387483004237,28.66259115811681,-21.020668029785156,2
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496097,25.933332443237305,356793000.0,TSLA,-0.1603440409986845,0.075119808523242,44.85923309326172,43.76851978302002,24.086763112969063,-4.719631715280393,-1.8275399405695885,64.16642030316765,25.55204588335579,-25.885334014892575,2
2020-03-19,28.50933265686035,30.13333320617676,23.8973331451416,24.979999542236328,452932500.0,TSLA,0.1838768421567878,0.0865898905437445,43.28666639328003,43.713293113708495,32.63394061980273,-5.074681744645872,-2.476968301384846,62.54098548219858,24.032347304361476,-19.793333053588867,2
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500.0,TSLA,-0.0002571736151377,0.0868318299481031,41.70843315124512,43.62714645385742,32.62739006430314,-5.295608590358036,-3.0406963591794836,60.36772346988118,23.049142832609057,-18.396665573120117,2
2020-03-23,28.952667236328125,29.46666717529297,27.36666679382324,28.906667709350582,246817500.0,TSLA,0.0158117470642444,0.0871514406352723,40.37676658630371,43.564413146972655,33.51084791556937,-5.372400009834585,-3.5070370893105043,58.68251214480802,22.071021027799397,-11.580665588378906,2
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000.0,TSLA,0.1628174932356298,0.0960824824710005,39.39373340606689,43.6002131652832,42.06818633947613,-4.995294655599238,-3.8046886025682514,56.906487665546585,21.8809791465872,-9.355331420898438,2
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500.0,TSLA,0.0678217645089267,0.0977708117201043,38.5952335357666,43.619399871826175,45.71278519562203,-4.460769099676405,-3.935904701989882,55.18247413518422,22.00799293634898,-6.332000732421875,2
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500.0,TSLA,-0.020565621439638,0.0977421636056785,38.092433547973634,43.60638656616211,44.73148445884219,-4.0501245147846205,-3.95874866454883,54.448312450030926,21.736554645916343,-2.159332275390625,2
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000.0,TSLA,-0.026128393930185,0.0942434155907278,37.5803337097168,43.600866622924805,43.48067369007337,-3.755629329103968,-3.918124797459858,53.73772076066814,21.42294665876545,-2.150665283203125,2
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500.0,TSLA,-0.0237771485955257,0.0942873387998677,36.77536697387696,43.58571998596192,42.350436393368405,-3.5471412025607094,-3.843928078480028,52.04188784549102,21.508846102262893,3.804000854492187,2
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500.0,TSLA,0.0435544623934431,0.0909295476726949,36.037000274658205,43.60372001647949,45.09872500806593,-3.227064835789797,-3.720555429941982,50.11364233785826,21.96035821145815,6.253334045410156,2
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000.0,TSLA,-0.0809923905527714,0.092056811698191,35.14386692047119,43.51620002746582,41.01274262074173,-3.1652189641310144,-3.6094881367797886,47.76320434830557,22.524529492636812,8.022666931152344,2
2020-04-02,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000.0,TSLA,-0.0562546645498724,0.0923062155380803,34.2436336517334,43.36274665832519,38.60821348082755,-3.2247617065850704,-3.532542850740845,45.47179845447121,23.01546884899558,1.7886676788330078,2
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500.0,TSLA,0.0561973469358718,0.0936906506461819,33.49873371124268,43.23982666015625,42.05731984180669,-3.0988372756202196,-3.4458017357167203,43.13348279147422,23.86398463101114,3.498666763305664,2
