Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,Rolling_Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum_10
2020-03-13,246.1228179931641,248.09677526977265,227.11436995312613,240.42941305337604,329566100.0,SPY,0.08548613712307751,0.04222037608061583,278.72917861938475,291.76321563720705,36.814363479565515,-14.239942062783996,-9.699830342981748,324.21046139822835,233.24789584054116,-24.619644165039034
2020-03-16,219.1911468505859,234.7725780910604,216.91561153342053,220.4065784730682,297240000.0,SPY,-0.10942370708320992,0.04740029343763803,274.2626495361328,290.2092755126953,29.949348304004587,-16.618999835851895,-11.083664241555779,324.46408173203235,224.06121734023324,-63.27619934082034
2020-03-17,231.0257568359375,234.10550046036911,216.65062185131984,223.93413457519435,262070500.0,SPY,0.053992189718405026,0.04964249306155226,270.42760772705077,288.93699035644534,35.62981831473253,-17.349472225197815,-12.336825838284186,321.5282171873854,219.32699826671612,-43.353851318359375
2020-03-18,219.3282470703125,226.97731522464505,208.38011597518343,215.90124320983887,327597100.0,SPY,-0.050632924769215104,0.050266483650905434,265.9341217041016,287.40827209472656,32.798730890756715,-18.657199551713035,-13.600900580969956,318.394653465896,213.47358994230714,-66.5843505859375
2020-03-19,219.7943115234375,226.0725919909202,212.21835456333,218.64284326233184,289322000.0,SPY,0.0021249631971735905,0.05021812372949997,261.52745361328124,285.90550903320315,33.027067860557565,-19.431975653984665,-14.767115595572898,313.9442184789654,209.11068874759707,-56.61407470703125
2020-03-20,210.3224334716797,224.72694441324552,210.04665824854575,222.94361386702496,347158800.0,SPY,-0.043094282040815224,0.05051883751291651,256.8057472229004,284.1818698120117,30.74098808286668,-20.57313836326665,-15.928320149111649,309.8055478041945,203.80594664160625,-61.51664733886719
2020-03-23,204.94488525390625,211.13137648969655,200.6336404665036,209.7617156608412,326025200.0,SPY,-0.025568115245763967,0.05053108200349486,252.32052841186524,282.31046966552736,29.492826923489943,-21.66173819716161,-17.075003758721643,306.90984602231947,197.731210801411,-45.66511535644531
2020-03-24,223.5135498046875,224.3868403910806,214.91865078430803,215.4885759867867,235494500.0,SPY,0.09060321035958774,0.055576929102683234,249.2101707458496,280.82762298583987,38.741885084164515,-20.78651139975588,-17.81730528692849,302.914457046425,195.50588444527418,-40.06414794921875
2020-03-25,226.8595733642578,235.64753271475615,220.3881202388159,225.0946316027737,299430300.0,SPY,0.01497011506682333,0.05569283445284477,246.3196594238281,279.3707574462891,40.26258540636212,-19.596989819831208,-18.173242193509036,298.2731282811428,194.36619056651344,-23.86920166015628
2020-03-26,240.1059112548828,241.57667533640435,228.9371176727837,229.369162336313,257632800.0,SPY,0.05839003262761122,0.057627126338688536,244.73071517944337,278.18795684814455,45.97983835222786,-17.385013025825174,-18.015596359972264,295.3871149847261,194.0743153741606,13.366195678710938
