Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,Rolling_Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum_10
2020-03-13,60.2158203125,60.2222672728443,55.15861501655473,58.26791891565671,79400000.0,GOOGL,0.09241163887946735,0.04143403109405324,67.33884563446045,70.11786735534668,38.740288009357,-3.371444127773742,-2.2898704680394832,78.78296480080755,55.894726468113355,-6.1977691650390625
2020-03-16,53.21022033691406,56.804014722190885,52.91664529324998,54.03391030090798,96520000.0,GOOGL,-0.11634151854494734,0.04745759544078411,66.23365535736085,69.82461143493653,31.21134549758564,-3.922252021401654,-2.6163467787119177,78.61448698825643,53.85282372646525,-15.537582397460938
2020-03-17,55.44475555419922,55.838500656792085,52.02502120581383,54.08499542768201,83194000.0,GOOGL,0.0419944740528535,0.04893408728369765,65.23843097686768,69.58314720153808,35.516105526096936,-4.130845117065718,-2.9192464463826777,77.72780202518982,52.749059928545535,-10.892974853515625
2020-03-18,54.11226272583008,54.79660524805218,51.424970078900834,52.56257095894629,93044000.0,GOOGL,-0.024032801931403225,0.04888091810908728,64.16311798095703,69.27904067993164,34.14393507283475,-4.353493322289907,-3.2060958215641238,76.59566640886419,51.73056955304986,-14.401470184326172
2020-03-19,55.12786483764648,57.15808582583962,52.3448667261516,53.96497557597738,74064000.0,GOOGL,0.01876842809109891,0.049272544098000096,63.15812397003174,68.997924118042,36.16818131894812,-4.397303647123614,-3.444337386676022,75.09002130341446,51.22622663664902,-10.071269989013679
2020-03-20,52.972679138183594,56.45737823212612,52.66968337475193,56.08148339433845,82878000.0,GOOGL,-0.03909430749422238,0.04953206848016469,62.12850933074951,68.6638550567627,33.79431122224891,-4.553439898763891,-3.6661578890935957,73.8425141613156,50.41450450018342,-11.283248901367188
2020-03-23,52.27445602416992,52.90821796189328,50.03000577141187,52.38553745507887,83672000.0,GOOGL,-0.013180815570839832,0.049509782889916906,61.22167892456055,68.30119277954101,33.0377655458082,-4.679576527819172,-3.8688416168387114,73.0381451510586,49.4052126980625,-8.016742706298828
2020-03-24,56.037349700927734,56.20198931680837,53.87621071144316,54.74652002572422,72468000.0,GOOGL,0.07198341145851384,0.05252393373218483,60.58615627288818,68.00469306945801,40.73762841345363,-4.424899160097539,-3.980053125490477,72.07790391624016,49.0944086295362,-7.198509216308594
2020-03-25,54.629486083984375,56.838723734721434,53.70661363639943,55.76807440928379,90324000.0,GOOGL,-0.025123665277839713,0.05254515635950651,59.86995105743408,67.6690567779541,38.933768460022044,-4.287247617392623,-4.041492023870906,70.965087715118,48.77481439975015,-5.419208526611328
2020-03-26,57.66936492919922,58.09385791556648,54.15392148412994,55.27912035694048,76562000.0,GOOGL,0.05564538609317138,0.054397517237506555,59.49299221038818,67.40358085632325,44.634453397427585,-3.8880459866819734,-4.01080281643312,70.34665845971242,48.639325961063946,2.5474510192871094
2020-03-27,55.05794143676758,57.08072413814863,54.747507477226314,55.911387956901635,62794000.0,GOOGL,-0.045282681639336464,0.05403975972759909,58.92520980834961,67.07733703613282,41.08610235916828,-3.7392916430806338,-3.956500581762623,69.45457661711643,48.39584299958278,-5.157878875732422
2020-03-30,56.845664978027344,57.07824358467989,54.4742659158485,56.16776944914525,58736000.0,GOOGL,0.03246985801880942,0.05444934553413721,58.33010292053223,66.77597763061523,44.34781937379727,-3.437522782060789,-3.8527050218222563,67.87050079190179,48.78970504916266,3.6354446411132812
2020-03-31,57.62125778198242,58.18906316864204,56.370097362055304,56.96567688694709,65228000.0,GOOGL,0.013643833777911896,0.05383651095451297,57.8942792892456,66.46101066589355,45.751078033002685,-3.1000494874185023,-3.702173914941506,66.69970348601626,49.08885509247495,2.176502227783203
2020-04-01,54.65329360961914,56.00809737339208,54.22632246793909,55.73931890160938,51970000.0,GOOGL,-0.05150814623993394,0.054382448529665214,57.20125732421875,66.08397705078124,41.44450273984602,-3.037079808928098,-3.5691550937388246,64.62827665250985,49.77423799592765,0.5410308837890625
2020-04-02,55.3936767578125,55.678322926721385,54.20847268836694,54.54915520216464,56410000.0,GOOGL,0.013546908142111569,0.053823788890275386,56.71098442077637,65.72014434814453,42.88872853043403,-2.894072091064892,-3.4341384932040384,63.19630681950171,50.22566202205103,0.26581192016602273
2020-04-03,54.18714141845703,55.48094867701905,53.31336646721793,55.27862233919662,51374000.0,GOOGL,-0.021781102284121334,0.05315162907316178,56.20754508972168,65.33136749267578,41.10931900767644,-2.8452959620771736,-3.316369986978666,61.76940843154981,50.64568174789354,1.2144622802734375
2020-04-06,58.674556732177734,59.049456548881885,55.78890642035224,56.18562904604569,63320000.0,GOOGL,0.08281328736400573,0.05663133290980729,56.12671298980713,65.05070701599121,49.50112349728602,-2.4166855686181634,-3.1364331033065653,61.49236042482843,50.76106555478583,6.4001007080078125
2020-04-07,58.643314361572266,60.538652600864694,58.37999159575854,60.3516945343309,61620000.0,GOOGL,-0.0005324687964508579,0.054998724080287664,55.89708576202393,64.80357925415039,49.44829205415094,-2.055831397396666,-2.9203127621245857,60.33982400227289,51.45434752177496,2.6059646606445312
2020-04-08,59.85529327392578,60.247055806495155,58.71224047565648,59.661892044147216,40334000.0,GOOGL,0.02066695795672313,0.05408724638968319,55.88741569519043,64.5620751953125,51.60605728626988,-1.6530005363670455,-2.6668503169730777,60.29466644432503,51.48016494605582,5.225807189941406
