Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,Rolling_Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum_10
2020-03-13,89.25,89.31549835205078,84.03099822998047,87.75,176194000.0,AMZN,0.06464833687376514,0.03538865537140505,97.69572486877442,97.46510955810547,40.55239284738408,-2.943752006609614,-1.5537641674418639,110.93611035509713,84.45533938245171,-4.9375
2020-03-16,84.4574966430664,87.97250366210938,81.30149841308594,82.07550048828125,178346000.0,AMZN,-0.053697516604298,0.03671982186585073,96.58142471313477,97.25624954223633,35.88880987333975,-3.4217620494565892,-1.927363743844809,110.32983697450898,82.83301245176055,-13.240005493164077
2020-03-17,90.39199829101562,92.88899993896484,84.46199798583984,88.77349853515625,218342000.0,AMZN,0.07026613247879654,0.04076511549077674,95.71184959411622,97.18911956787109,44.413507885551965,-3.283869364107616,-2.198664867897371,108.69486522571417,82.72883396251827,-5.057502746582031
2020-03-18,91.5,92.08300018310548,87.25,87.5,192904000.0,AMZN,0.012257741060410998,0.04082070965707732,94.86129951477051,97.11623962402344,45.86093522738454,-3.0500231710051793,-2.3689365285189328,106.54244801113678,83.18015101840423,-7.291496276855483
2020-03-19,94.04650115966795,97.25,91.63249969482422,93.0,207998000.0,AMZN,0.02783061376686291,0.04142979402707019,94.18087463378906,97.09030960083008,49.13887945272531,-2.6289125491878025,-2.420931732652707,104.28009981284082,84.0816494547373,-2.154998779296889
2020-03-20,92.30449676513672,97.8499984741211,91.0364990234375,96.31549835205078,196358000.0,AMZN,-0.018522798541688812,0.04151928165573008,93.55617446899414,97.04442947387696,47.04064446371822,-2.407986770983655,-2.4183427403188964,102.42131478780169,84.6910341501866,-2.75
2020-03-23,95.1415023803711,95.97000122070312,90.5999984741211,91.3874969482422,156170000.0,AMZN,0.030735291504301987,0.04201398862850015,93.29002456665039,97.04620956420898,50.73044704466601,-1.9811414908792813,-2.3309024904309736,101.61258602321553,84.96746311008525,5.111000061035156
2020-03-24,97.00499725341795,97.75,95.01699829101562,97.5749969482422,142942000.0,AMZN,0.019586561347294085,0.04138674791989767,93.2084243774414,97.10314956665039,53.044633582818605,-1.475486577951827,-2.159819307935144,101.34971222220534,85.06713653267747,2.4139938354491903
2020-03-25,94.29199981689452,97.51300048828124,94.28900146484376,96.03450012207033,129582000.0,AMZN,-0.027967604900147047,0.041645759936970936,92.9740493774414,97.09768951416015,49.40625769420243,-1.2789249849484179,-1.983640443337799,100.69639397023357,85.25170478464923,3.249000549316392
2020-03-26,97.77449798583984,97.82450103759766,94.4645004272461,95.0999984741211,124426000.0,AMZN,0.03693312450375408,0.04247003660793775,93.15202445983887,97.18373947143554,53.78800221035308,-0.8325429714264772,-1.7534209489555348,101.14006408083813,85.16398483883961,13.944000244140625
2020-03-27,95.00499725341795,96.989501953125,94.99600219726562,96.54299926757812,107758000.0,AMZN,-0.028325389436650306,0.0415509291569099,93.19289932250976,97.22181945800781,50.073875439296984,-0.6942546378184176,-1.5415876867281115,101.21002809065082,85.1757705543687,5.7549972534179545
2020-03-30,98.19750213623048,98.68150329589844,95.61699676513672,96.1415023803711,122522000.0,AMZN,0.03360354691971401,0.042143317161373865,93.21789932250977,97.30782943725586,54.015686347019795,-0.3233245893505057,-1.2979350672525904,101.29396112562267,85.14183751939686,13.740005493164077
2020-03-31,97.48600006103516,99.6510009765625,97.20050048828124,98.21749877929688,102472000.0,AMZN,-0.007245622950859287,0.04143851739966119,93.31972427368164,97.39282943725586,53.01115275659444,-0.08578326860802576,-1.0555047075236776,101.55553804676188,85.0839105006014,7.094001770019531
2020-04-01,95.38500213623048,97.2480010986328,94.6500015258789,96.64849853515624,82438000.0,AMZN,-0.021551791267353848,0.04139797907577009,93.14939956665039,97.40852951049804,50.05114584597583,-0.06629878318328508,-0.8576635226555992,101.06000025436813,85.23879887893264,3.885002136230483
2020-04-02,95.94149780273438,96.37650299072266,94.5,95.08200073242188,86720000.0,AMZN,0.005834205106051149,0.04067509203442962,93.13639945983887,97.43989944458008,50.83423130027142,-0.0058848023096516044,-0.6873077785864097,101.02772548306616,85.24507343661158,1.8949966430664205
2020-04-03,95.32949829101562,96.31649780273438,94.4574966430664,95.55750274658205,72198000.0,AMZN,-0.0063788821910731874,0.04027893677924225,93.15014953613282,97.46190948486328,49.90756371982645,-0.007305321906912354,-0.5513072872505103,101.05574168274748,85.24455738951815,3.0250015258789062
2020-04-06,99.87950134277344,99.9260025024414,96.5009994506836,96.8000030517578,115464000.0,AMZN,0.04772922477644714,0.04145701694866412,93.6425994873047,97.59785949707032,56.28752959419221,0.35462819332842344,-0.37012019113472355,101.92745040732929,85.3577485672801,4.737998962402344
2020-04-07,100.58000183105467,101.78600311279295,99.88099670410156,100.85549926757812,102280000.0,AMZN,0.007013456003121199,0.03941939045945905,93.94204940795899,97.78111953735352,57.19150700578187,0.690033371642599,-0.15808947857925904,102.75826685081886,85.12583196509912,3.5750045776367188
2020-04-08,102.1500015258789,102.1999969482422,100.55750274658205,101.0500030517578,79546000.0,AMZN,0.015609461784076961,0.03815743552453345,94.49739952087403,97.97086959838867,59.22669241183844,1.070193719234922,0.08756716098357717,103.89342167170211,85.10137737004594,7.858001708984389
2020-04-09,102.13800048828124,102.6500015258789,100.88300323486328,102.21499633789062,92930000.0,AMZN,-0.0001174844583299306,0.03695945115627977,95.41277465820312,98.15562957763672,59.20352244038206,1.3548868578623257,0.3410311003593269,104.00653888617721,86.81901043022903,4.363502502441392
2020-04-13,108.44349670410156,109.0,101.9000015258789,102.0,134334000.0,AMZN,0.06173506614263302,0.03329952585166536,96.3724494934082,98.45381958007812,66.59741664278008,2.065499278757059,0.6859247360388734,106.1975635160869,86.5473354707295,13.438499450683608
2020-04-14,114.16600036621094,114.5999984741211,109.3105010986328,110.02349853515624,161744000.0,AMZN,0.052769449861283624,0.03246620239743396,97.85787467956543,98.7284196472168,71.62380674569046,3.0552044672758285,1.1597806822862644,108.93197888132309,86.78377047780776,15.968498229980455
2020-04-15,115.38400268554688,116.6685028076172,112.25,112.88400268554688,137332000.0,AMZN,0.010668695718768717,0.028750682160024788,99.10747489929199,99.03189971923828,72.56993432438412,3.892959948515042,1.70641653553202,112.01774025525629,86.19720954332769,17.89800262451172
2020-04-16,120.40950012207033,123.0500030517578,116.75,117.3000030517578,240764000.0,AMZN,0.043554542393708706,0.026718963245133454,100.55294990539551,99.3904197692871,76.1094038650082,4.905851247003298,2.3463034778262757,115.96391614499377,85.14198366579724,25.024497985839844
2020-04-17,118.75,120.0,115.8010025024414,118.6165008544922,158600000.0,AMZN,-0.013782136130354616,0.027403399180980555,101.7881248474121,99.72554977416992,72.77016410802847,5.511138137824631,2.9792704098259466,118.79268315574366,84.78356653908055,22.808502197265625
2020-04-20,119.68049621582033,122.2490005493164,119.30249786376952,119.49749755859376,115414000.0,AMZN,0.007835757606907912,0.027203260892981994,103.15692481994628,100.06892974853515,73.47294560073267,5.996788384170898,3.582774004694937,121.25941360239361,85.05443603749896,24.3509979248047
2020-04-21,116.40599822998048,121.41549682617188,113.98300170898438,120.83049774169922,149534000.0,AMZN,-0.02736033095931456,0.027759954555228155,104.22014961242675,100.31776977539063,66.92673833048873,6.0477306081168365,4.075765325379317,122.80607176197792,85.63422746287559,16.526496887207045
2020-04-22,118.17449951171876,119.6999969482422,117.5500030517578,118.4499969482422,84244000.0,AMZN,0.015192527091639096,0.02742582462690454,105.2786247253418,100.54734970092774,68.55619469107404,6.159799625328631,4.49257218536918,124.50069837518944,86.05655107549416,17.59449768066409
2020-04-23,119.97250366210938,121.21099853515624,119.10399627685548,119.9990005493164,101332000.0,AMZN,0.01521482348408254,0.027371778027348786,106.56264991760254,100.79599975585937,70.16555632985165,6.320836370180089,4.858225022331362,126.10578331244533,87.01951652275976,17.82250213623047
2020-04-24,120.51100158691406,121.02149963378906,119.0999984741211,120.8499984741211,76498000.0,AMZN,0.004488511186874211,0.025970240576723213,107.69947509765625,101.04621978759765,70.65006737586107,6.41792953612871,5.170165925090831,127.70521319730183,87.69373699801066,18.373001098632827
2020-04-27,118.8000030517578,122.24400329589844,118.1500015258789,122.16000366210938,112912000.0,AMZN,-0.01419786171076065,0.02591925879434864,108.88922538757325,101.27234985351562,66.93076234500492,6.284370970621524,5.39300693419697,128.5610815411386,89.21736923400789,10.356506347656236
2020-04-28,115.7040023803711,118.6750030517578,115.3000030517578,118.6050033569336,105388000.0,AMZN,-0.02606061104255919,0.025757630440206583,109.76455039978028,101.45155990600585,60.70347556651422,5.8611398931406455,5.486633525985705,129.00884297950995,90.52025782005059,1.5380020141601562
2020-04-29,118.635498046875,119.59449768066406,115.5,116.50050354003906,91832000.0,AMZN,0.02533616474965794,0.025435839589163685,110.82202529907227,101.66859985351563,64.10862435056154,5.696606482264016,5.528628117241367,129.56918420358332,92.07486639456121,3.251495361328125
2020-04-30,123.6999969482422,123.75,119.80049896240234,120.99199676513672,190692000.0,AMZN,0.04268957423996422,0.026131696091945683,112.23777503967285,101.97237976074219,69.09161599536725,5.906785557244504,5.604259605241995,130.374662082721,94.10088799662472,3.290496826171875
2020-05-01,114.302001953125,118.12200164794922,112.90950012207033,116.83999633789062,195452000.0,AMZN,-0.07597409237648933,0.031701770959252897,113.15580024719239,102.10531982421875,54.085607762137165,5.254444370712818,5.53429655833616,129.68801324724578,96.623587247139,-4.447998046875
2020-05-04,115.79949951171876,116.3489990234375,112.81900024414062,112.81900024414062,97318000.0,AMZN,0.013101236487597978,0.03170362034158264,114.17930030822754,102.32533981323242,55.735336698074164,4.80292963527566,5.3880231737240605,128.56562291176567,99.79297770468942,-3.8809967041015625
2020-05-05,115.88999938964844,117.5500030517578,115.35649871826172,117.0,64850000.0,AMZN,0.0007815221854263754,0.03156272923439766,114.97982521057129,102.63384979248048,55.83860643609296,4.401663896801892,5.190751318339627,127.78964042215559,102.170009998987,-0.5159988403320455
2020-05-06,117.56300354003906,117.87249755859376,116.0,116.47200012207033,62356000.0,AMZN,0.014436139090531874,0.03037725988553325,115.8289752960205,103.0123698425293,57.79869415739745,4.1705795165838,4.986716957988462,126.83218944773883,104.82576114430218,-0.6114959716797017
2020-05-07,118.38050079345705,118.8000030517578,117.15550231933594,118.73899841308594,67928000.0,AMZN,0.0069536948597912485,0.03037738283886043,116.64050025939942,103.40038986206055,58.76187018981073,4.007215985157572,4.790816763422285,125.71329599146543,107.5677045273334,-1.5920028686523295
2020-05-08,118.98049926757812,119.36199951171876,117.8499984741211,118.60700225830078,64132000.0,AMZN,0.005068389389295769,0.030336447353258904,117.48262519836426,103.8956999206543,59.492609665855575,3.8814214614896088,4.60893770303575,123.68823104258995,111.27701935413857,-1.5305023193359375
2020-05-11,120.4499969482422,120.9834976196289,118.60549926757812,118.73500061035156,65184000.0,AMZN,0.012350743942999287,0.030297163293949585,118.08295021057128,104.42094985961914,61.301296852420656,3.8558566615008516,4.458321494728771,122.82508829860697,113.3408121225356,1.6499938964844034
2020-05-12,117.84750366210938,120.9499969482422,117.75,120.59249877929688,61498000.0,AMZN,-0.021606420523622938,0.028346675469855715,118.26702537536622,104.82394989013672,56.49057151885892,3.5842795713167277,4.283513110046362,122.65962446697603,113.8744262837564,2.1435012817382812
2020-05-13,118.39600372314452,120.38500213623048,116.88999938964844,118.33999633789062,95658000.0,AMZN,0.004654320575239179,0.026092713537835564,118.4176254272461,105.28287994384766,57.251998843246625,3.374413997593308,4.101693287555752,122.60632073652116,114.22893011797103,-0.23949432373048296
2020-05-14,119.44249725341795,119.56849670410156,117.6604995727539,118.05049896240234,72962000.0,AMZN,0.008838926123896362,0.026065584212776542,118.36927528381348,105.6958999633789,58.73575829554483,3.2550155078022556,3.9323577316050526,122.48660171494608,114.25194885268088,-4.257499694824247
2020-05-15,120.48899841308594,120.5500030517578,117.81849670410156,118.4260025024414,84700000.0,AMZN,0.008761547889003518,0.024339249245566845,118.45622520446777,106.18164993286133,60.22262374263957,3.20785706263689,3.78745759781142,122.67425682511114,114.2381935838244,6.1869964599609375
2020-05-18,121.31300354003906,121.6500015258789,119.20050048828124,120.21749877929688,87144000.0,AMZN,0.006838841203809398,0.024157144454262695,118.53785057067871,106.70682006835938,61.40196075090274,3.2000853899407815,3.6699831562372927,122.90793163868894,114.16776950266849,5.513504028320298
2020-05-19,122.46649932861328,124.25,121.44850158691406,121.4915008544922,86410000.0,AMZN,0.009508426590011165,0.024182508719545682,118.84087562561035,107.35554000854492,63.05334341231364,3.2495450210771963,3.5858955292052737,123.41342514830029,114.26832610292041,6.576499938964844
2020-05-20,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000.0,AMZN,0.019846275173532213,0.02356331020911282,119.17700080871582,107.9616600036621,66.32285394016439,3.4451499388670044,3.5577464111376202,124.44034701940771,113.91365459802392,7.3339996337890625
2020-05-21,122.33699798583984,126.27249908447266,122.1269989013672,125.0,102288000.0,AMZN,-0.02049693045417056,0.023971159185873274,119.29522552490235,108.58753997802734,60.27281350662334,3.3549237490466624,3.517181878719429,124.72822253147892,113.86222851832578,3.9564971923827983
2020-05-22,121.84400177001952,123.49250030517578,121.50650024414062,122.75050354003906,57342000.0,AMZN,-0.004029821100215214,0.023805180396331022,119.36187553405762,109.34781005859375,59.153724602271915,3.2066736315544944,3.4550802292864424,124.8848563742861,113.83889469382913,2.863502502441392
2020-05-26,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000.0,AMZN,-0.0061636144559753525,0.0238408991709397,119.47652549743653,109.98467010498047,57.4051869923289,2.994071177264729,3.3628784188821,125.04311859889349,113.90993239597957,0.6430053710937358
2020-05-27,120.51950073242188,120.6790008544922,116.5,120.24949645996094,101138000.0,AMZN,-0.004736042347035618,0.023637652551321914,119.71730041503906,110.70591018676758,56.042824782382866,2.7476324192238906,3.239829218950458,125.02071835517937,114.41388247489876,2.6719970703125
2020-05-28,120.05500030517578,121.84850311279295,118.9114990234375,119.21649932861328,63804000.0,AMZN,-0.003854151605534595,0.022852224529797186,119.7882755279541,111.29917022705078,54.9062464184822,2.48618740469108,3.0891008560985824,125.06983220677479,114.5067188491334,1.6589965820312642
2020-05-29,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000.0,AMZN,0.017187950901155657,0.022502950332139286,119.70920066833496,111.91154022216797,58.89449549388219,2.4176285898872294,2.954806402856312,124.79796335826023,114.62043797840968,2.6760025024414205
2020-06-01,123.552001953125,123.84649658203124,122.20850372314452,122.4000015258789,58578000.0,AMZN,0.011738616181262485,0.020613244672279783,120.17170066833496,112.50165023803712,61.44554641234953,2.4507165474166612,2.853988431768382,124.8776273005827,115.46577403608723,3.0630035400390625
2020-06-02,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000.0,AMZN,0.0005543957444538172,0.011009341758904305,120.56275062561035,113.12797027587891,61.568280431490884,2.454175891706612,2.774025923756028,125.0449016844895,116.0805995667312,2.3074951171875
2020-06-03,123.91999816894533,124.4000015258789,123.05850219726562,123.40049743652344,53420000.0,AMZN,0.002422733405640143,0.010802774843964894,120.9642505645752,113.70354019165039,62.13586370149009,2.4528100866953224,2.709782756343887,125.12744293359506,116.80105819555533,1.4534988403320455
2020-06-04,123.02999877929688,125.3769989013672,122.50050354003906,123.87149810791016,58974000.0,AMZN,-0.0071820481181340545,0.011032506871891702,121.23760032653809,114.22404022216797,59.33169092832136,2.3527906575356496,2.6383843365822397,125.18387163055996,117.29132902251621,-1.86700439453125
2020-06-05,124.1500015258789,124.43250274658205,121.85649871826172,122.22550201416016,66128000.0,AMZN,0.009103493113018724,0.010813113169358355,121.52607536315918,114.82120025634765,61.67565643205798,2.3369603762115645,2.5780995445081047,125.4381078807554,117.61404284556296,1.8130035400390625
2020-06-08,126.2030029296875,126.5,124.36699676513672,125.01000213623048,79414000.0,AMZN,0.016536458949464095,0.011198901012514648,121.88720054626465,115.38977035522461,65.5906124316719,2.461697898826003,2.5548192153716847,126.11343901422526,117.66096207830404,4.359001159667983
2020-06-09,130.04299926757812,131.32150268554688,126.25,126.47200012207033,103520000.0,AMZN,0.030427139202305886,0.012688575138232523,122.36685066223144,116.09053039550781,71.46268615260446,2.8376976839673347,2.611394909090815,127.82863923129598,116.9050620931669,8.949996948242188
2020-06-10,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000.0,AMZN,0.017913292558120908,0.012920565504519406,123.09310035705566,116.77403030395507,74.32514247139568,3.285774898572569,2.746270906987166,129.70060173031843,116.48559898379291,11.852996826171875
2020-06-11,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000.0,AMZN,-0.03380230045218746,0.014351492347367177,123.56820030212403,117.3822703552246,61.55354665283171,3.2424480503328255,2.8455063356562977,130.12266964515663,117.01373095909143,7.8430023193359375
2020-06-12,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000.0,AMZN,-0.005058743377937103,0.014485353369358677,123.9586254119873,118.01959030151367,59.94940985409335,3.119938750234681,2.9003928185719743,130.4130547506363,117.50419607333832,5.132499694824219
2020-06-15,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105467,77302000.0,AMZN,0.01086830941079775,0.014529170381446091,124.36587562561036,118.67344039916992,62.21612173793115,3.098725867181244,2.9400594282938286,130.92029515516072,117.81145609606001,5.082000732421875
2020-06-16,130.7635040283203,131.0,128.8000030517578,131.0,71712000.0,AMZN,0.0165547312399128,0.014764222768922216,124.83840065002441,119.38212051391602,65.45784703779495,3.21666772270612,2.995381087176287,131.79463670238928,117.88216459765952,7.14300537109375
2020-06-17,132.0489959716797,132.75,131.59100341796875,132.375,59186000.0,AMZN,0.009830663019560593,0.014807272565138072,125.31752548217773,120.02551040649413,67.28268161606562,3.374961494194949,3.0712971685800197,132.8504088212392,117.78464214311624,8.12899780273436
2020-06-18,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000.0,AMZN,0.004922484646629588,0.014758043856434663,125.70762557983399,120.66789047241211,68.19757222875099,3.5123723133696103,3.159512197537938,133.8928256141659,117.52242554550209,9.66900634765625
2020-06-19,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000.0,AMZN,0.007923935918584757,0.014338605684573605,126.27830085754394,121.29990051269532,69.67486977684663,3.6638835429592405,3.2603864666221987,135.01673147251944,117.53987024256844,9.600502014160156
2020-06-22,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000.0,AMZN,0.014508287231048467,0.013431972091924888,126.97065048217773,121.9709603881836,72.23786715898628,3.8956322443828384,3.3874356221743267,136.36372960194302,117.57757136241243,9.487991333007812
2020-06-23,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000.0,AMZN,0.018641697717608263,0.013577558917996287,127.82702560424805,122.5665005493164,75.18239069598751,4.2345913835830515,3.556866774456072,138.01029210493056,117.64375910356554,8.177505493164062
2020-06-24,136.72000122070312,139.8000030517578,136.0500030517578,139.0,90532000.0,AMZN,-0.010855867894827953,0.013825998950932495,128.6370506286621,123.01758056640625,70.41158690017929,4.332201920975166,3.711933803759891,138.94294086559535,118.33116039172889,4.347503662109375
2020-06-25,137.72900390625,137.81149291992188,135.60699462890625,136.9774932861328,59374000.0,AMZN,0.007380066387785211,0.01361163815722774,129.52075080871583,123.46448059082032,71.71153149273061,4.439797833494367,3.8575066097067863,139.76233637308061,119.27916524435103,9.831001281738281
2020-06-26,134.64349365234375,139.1284942626953,134.39999389648438,138.7530059814453,130016000.0,AMZN,-0.02240276315369638,0.014859351490174916,130.14700050354003,123.74916046142579,62.647411342193294,4.227363068535482,3.9314779014725256,140.0268362749292,120.26716473215087,7.392494201660156
2020-06-29,134.0189971923828,134.83999633789062,131.50399780273438,134.50050354003906,84468000.0,AMZN,-0.004638148068063508,0.014769995751069229,130.67035026550292,124.05454040527344,60.96773958430922,3.9629331154963268,3.9377689442772863,140.20005359099636,121.14064694000947,5.3849945068359375
2020-06-30,137.9409942626953,138.48150634765625,133.75149536132812,134.2534942626953,75394000.0,AMZN,0.029264486024190406,0.0156649794741671,131.38637504577636,124.41975036621093,66.95921304467328,4.023462883077514,3.954907732037332,140.8413658345131,121.93138425703962,7.177490234375
2020-07-01,143.93499755859375,144.75,137.6999969482422,137.89950561523438,127268000.0,AMZN,0.043453386195574595,0.0176731011055923,132.3871250152588,124.97033035278321,73.62310569359794,4.5031891703643225,4.06456401970273,142.6698813320195,122.1043686984981,11.886001586914062
2020-07-02,144.51499938964844,147.7779998779297,143.55499267578125,145.60049438476562,131868000.0,AMZN,0.004029609482701257,0.0176538529870317,133.46137504577638,125.4971403503418,74.16606250366134,4.87399265638129,4.226449747038442,144.09269340460014,122.83005668695262,11.815994262695312
2020-07-06,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000.0,AMZN,0.05768955229869066,0.020416547563021765,134.89647521972657,126.15473037719727,80.40872372746203,5.77402440924655,4.535964679480064,147.64974345521682,122.14320698423631,19.10150146484375
2020-07-07,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000.0,AMZN,-0.018619371729473477,0.021390211996415998,136.08662490844728,126.74463027954101,73.84832044711422,6.186344642805182,4.866040672145088,149.78057471724748,122.39267509964708,14.31500244140625
2020-07-08,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000.0,AMZN,0.026995584181255694,0.021687682889381586,137.28724975585936,127.44974014282226,76.7544624635385,6.761924904872217,5.245217518690514,152.74782045372942,121.82667905798932,15.834991455078125
2020-07-09,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000.0,AMZN,0.032949191382365184,0.021814445882645635,138.6251998901367,128.31829010009767,79.78667899380082,7.540742526644038,5.704322520281219,156.5827081277357,120.66769165253771,22.4114990234375
2020-07-10,160.0,160.75,156.78500366210938,159.58799743652344,109720000.0,AMZN,0.005457748808544549,0.021754443932645546,140.23029975891114,129.14558013916016,80.26111288676148,8.134274917084895,6.190312999641955,159.73744161671985,120.72315790110244,22.27099609375
2020-07-13,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000.0,AMZN,-0.030000019073486373,0.021390636377213206,141.62774963378905,129.77558013916016,70.42305465096992,8.123688655699368,6.5769881308534375,161.21966220860696,122.03583705897114,20.556503295898438
2020-07-14,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000.0,AMZN,-0.006443299095769239,0.021439737852723295,142.90604934692382,130.5735400390625,68.53819066302648,7.943044847996191,6.850199474281989,162.27488065573206,123.5372180381156,20.180999755859375
2020-07-15,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000.0,AMZN,-0.02436122126125273,0.02266294368369776,143.8900489807129,131.26641998291015,61.8421533359865,7.411331932479641,6.962425965921519,162.68241302362827,125.09768493779752,12.50250244140625
2020-07-16,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000.0,AMZN,-0.002981196241378159,0.02268343953503691,144.78734893798827,131.94851989746093,61.07494456690668,6.874510211879766,6.944842815113169,162.93519519206086,126.63950268391568,6.05999755859375
2020-07-17,148.09849548339844,151.1999969482422,147.42250061035156,150.4499969482422,95226000.0,AMZN,-0.01264375276193297,0.023060217581922324,145.55732345581055,132.55922973632812,57.80907783362387,6.224293676955028,6.800732987481542,162.8760996163639,128.2385472952572,3.58349609375
2020-07-20,159.8419952392578,160.0679931640625,149.7010040283203,150.00999450683594,151964000.0,AMZN,0.07929519957328535,0.02809242437967618,146.86189804077148,133.38845962524414,68.89920133584364,6.580736045479085,6.756733599081051,164.35654060916704,129.36725547237592,6.989990234375
2020-07-21,156.9145050048828,162.0290069580078,155.28599548339844,161.62449645996094,122426000.0,AMZN,-0.018314900474015072,0.028731471588389484,147.92307357788087,134.14713973999022,64.35768995131986,6.551473881945441,6.715681655653929,165.1512861266293,130.69486102913245,6.90850830078125
2020-07-22,154.99549865722656,157.5,153.26300048828125,156.25,82084000.0,AMZN,-0.012229630062539742,0.029020523041839982,148.76182327270507,134.83804977416992,61.496150170846484,6.300803886977064,6.632706101918557,165.6488944928104,131.87475205259975,0.94000244140625
2020-07-23,149.32749938964844,154.9134979248047,148.5,154.9134979248047,113138000.0,AMZN,-0.036568799201794455,0.030358959862236936,149.39219818115234,135.4676496887207,53.87647325257004,5.580457893654,6.422256460265646,165.34984796172935,133.43454840057532,-9.804000854492188
2020-07-24,150.44549560546875,151.57899475097656,144.39999389648438,146.5,112648000.0,AMZN,0.007486874288995304,0.030169917496053487,150.02802276611328,136.1086395263672,55.05930678322715,5.0416741737238056,6.146140002957278,165.0628277818818,134.99321775034477,-9.55450439453125
2020-07-27,152.760498046875,154.89999389648438,150.7884979248047,153.10000610351562,83410000.0,AMZN,0.015387648743417026,0.030252121546202392,150.93387298583986,136.77499954223632,57.490306439097004,4.7467677597172155,5.866265554309265,164.2349872399681,137.63275873171162,-2.4394989013671875
