Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,Rolling_Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum_10,Risk_Label
2020-03-13,67.16474914550781,67.63592258199654,61.11926832671573,64.00428573904365,370732000.0,AAPL,0.119808047835908,0.0538985853686783,70.70783767700195,73.80132080078126,45.24157781294783,-2.645106011587373,-2.0244043544803687,80.41552430918414,61.00015104481976,1.1139068603515625,2
2020-03-16,58.524227142333984,62.60045234258284,57.99023213253557,58.46140203122849,322423600.0,AAPL,-0.1286466801871727,0.060145072094511,69.7082326889038,73.5237947845459,36.84702317007243,-3.2058835304951003,-2.260700189683315,80.08782379593998,59.32864158186763,-13.676006317138672,2
2020-03-17,61.097530364990234,62.245249799692694,57.60361793460999,59.80483021639644,324056000.0,AAPL,0.0439698796260537,0.0613408745479253,68.90917625427247,73.31181243896485,40.39420976572757,-3.4034271012736355,-2.4892455720013795,79.35647967368394,58.461872834861,-8.809688568115234,2
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600.0,AAPL,-0.0244800454235799,0.0613970333184588,67.97952003479004,73.05849090576172,39.02227827650017,-3.638724943096719,-2.7191414462204473,78.2639298998515,57.69511016972858,-13.547958374023438,2
2020-03-19,59.14519119262695,61.09269547807698,58.62086339938416,59.775834978401704,271857200.0,AAPL,-0.0076619899681713,0.0611384613248543,67.06714153289795,72.80283409118653,38.59130241717957,-3.818037577382285,-2.9389206724528147,77.0834581915507,57.050824874245194,-11.631885528564451,2
2020-03-20,55.39032745361328,60.848656123776394,55.09070998430256,59.72509337905043,401693200.0,AAPL,-0.063485528802919,0.0621821193902005,66.05460758209229,72.44893867492675,35.15346067452593,-4.214547573995908,-3.1940460527614336,76.48499898499318,55.6242161791914,-14.446800231933594,2
2020-03-23,54.21360778808594,55.211524041383235,51.37208822817037,55.11004159498472,336752800.0,AAPL,-0.0212441362891885,0.0621731592212335,65.16288623809814,72.04046073913574,34.127422665294134,-4.571043897094285,-3.469445621628004,76.40877520135749,53.9169972748388,-10.099990844726562,2
2020-03-24,59.652610778808594,59.848327192203485,56.61295613694801,57.110704962845915,287531200.0,AAPL,0.100325420362781,0.0664024806411811,64.66513652801514,71.73738838195801,42.483774398242666,-4.364377884340556,-3.6484320741705143,75.9611766158557,53.36909644017457,-9.292922973632812,2
2020-03-25,59.32398986816406,62.39988643227555,59.02920598580545,60.587692247407915,303602000.0,AAPL,-0.0055089107811735,0.0661132647569633,64.09574451446534,71.39577964782715,42.13597749575509,-4.178938341472772,-3.7545333276309663,75.2625149253191,52.92897410361157,-7.227043151855469,2
2020-03-26,62.4458122253418,62.50380009475104,59.52697025468034,59.565631292232815,252087200.0,AAPL,0.0526232703517643,0.0671852115816119,63.91355972290039,71.13724151611328,46.60773871814525,-3.7369934592633527,-3.751025353957444,75.06315311974343,52.76396632605734,2.46700668334961,2
2020-03-27,59.86040115356445,61.82481719246613,59.69367869443923,61.07094557233669,204216800.0,AAPL,-0.0414024732747111,0.0662837440820601,63.6040376663208,70.83345558166504,43.602444966982894,-3.5543971446340734,-3.7116997120927704,74.84246463936024,52.36561069328135,-7.304347991943359,2
2020-03-30,61.568702697753906,61.74025873047765,60.26150553022684,60.585287078823825,167976400.0,AAPL,0.0285380904783283,0.0666320035696546,63.07246112823486,70.54503379821777,46.07659382557892,-3.2345566365460527,-3.6162710969834273,73.61862382511096,52.52629843135877,3.044475555419922,2
2020-03-31,61.44305038452149,63.42438208826982,60.88972867869349,61.759583420299464,197002000.0,AAPL,-0.0020408471792763,0.0630352476773172,62.64925270080566,70.23727310180664,45.91703163428758,-2.9571318459480977,-3.4844432467763617,72.73356423709262,52.56494116451869,0.3455200195312571,2
2020-04-01,58.21009826660156,60.09719601446135,57.78000444616135,59.560786204803335,176218400.0,AAPL,-0.0526170510364889,0.063627028038465,61.90226669311524,69.8752668762207,41.896860224737495,-2.963976046812853,-3.38034980678366,70.92170287892783,52.88283050730265,-1.3917617797851562,2
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000.0,AAPL,0.016686667416367,0.0627104879962192,61.32248439788818,69.52723930358887,43.497493471617105,-2.858075589972934,-3.275894963421515,69.43012141720237,53.214847378573985,0.0362396240234375,2
2020-04-03,58.33091354370117,59.3674871060243,57.7413457159516,58.66677342106095,129880000.0,AAPL,-0.0143713536697718,0.0624843461404226,60.7471736907959,69.15482513427735,42.39616050690194,-2.810382016331083,-3.1827923740034287,67.93743916364764,53.556908217944155,2.94058609008789,2
2020-04-06,63.419551849365234,63.57418859482583,60.25666962435699,60.62393834693367,201820400.0,AAPL,0.0872374183176762,0.065767283112445,60.70247135162354,68.88861961364746,50.47552842505629,-2.3350568500193205,-3.013245269206607,67.81417775758871,53.59076494565837,9.205944061279297,2
2020-04-07,62.68501663208008,65.64977167238716,62.581119246295906,65.43230242458398,202887200.0,AAPL,-0.0115821571718108,0.0634460380534777,60.38944549560547,68.65284866333008,49.398479919690736,-1.9946361604129736,-2.8095234474478805,66.50343836995194,54.27545262125901,3.0324058532714844,2
2020-04-08,64.28941345214844,64.60352421399418,63.1199448269442,63.484794969799864,168895200.0,AAPL,0.0255945823462904,0.061619123173805,60.27636451721192,68.40702941894531,51.8169065707274,-1.57720782638075,-2.5630603232344544,66.0016311035877,54.551097930836136,4.965423583984375,2
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800.0,AAPL,0.0072160086545585,0.0611666681155971,60.51509056091309,68.13842834472656,52.52348053332522,-1.1951816550056336,-2.28948458958869,66.56005923653312,54.470121885293054,2.307514190673828,2
2020-04-13,66.0242691040039,66.1330036952468,64.23140190068074,64.83063671400997,131022800.0,AAPL,0.0196274501764273,0.0568672061290407,60.45806655883789,67.89751174926758,54.49236989058147,-0.7808673558265653,-1.9877611428362656,66.26799402203159,54.6481390956442,6.163867950439453,2
2020-04-14,69.35872650146484,69.64868059310524,67.18409293567838,67.65526649113433,194994800.0,AAPL,0.050503510946988,0.0517176081878226,60.99979152679443,67.79251495361328,59.26535681260119,-0.1813667608793991,-1.626482266444892,67.90470252325443,54.09488053033444,7.7900238037109375,2
