Date,Close,High,Low,Open,Volume,Ticker
,QQQ,QQQ,QQQ,QQQ,QQQ,
2020-01-02,208.31756591796875,208.31756591796875,206.21665021239065,206.62141055085482,30969400,QQQ
2020-01-03,206.40940856933594,207.65261479733215,205.54206701437306,205.5613455193162,27518900,QQQ
2020-01-06,207.7393341064453,207.76824450960788,204.53979361320714,204.79035534234592,21655300,QQQ
2020-01-07,207.71041870117188,208.29828805996976,207.05509663834903,207.8164284119449,22139300,QQQ
2020-01-08,209.27162170410156,210.22570902104238,207.35382987712364,207.68149088105508,26397300,QQQ
2020-01-09,211.0448455810547,211.4496058280339,209.81128634116016,210.9966566862554,23547000,QQQ
2020-01-10,210.50518798828125,211.89294605629414,210.1293380702935,211.8736822590969,21898500,QQQ
2020-01-13,212.93373107910156,212.96264147553393,211.03520328571597,211.37251085100866,22756900,QQQ
2020-01-14,212.0953369140625,213.18434438562113,211.76767589427655,212.82775825920564,24418100,QQQ
2020-01-15,212.18203735351562,213.17466687288888,211.4881584091711,212.21094775076443,25742100,QQQ
2020-01-16,214.2155303955078,214.25408740341612,212.78922991188824,213.24217917107654,18805000,QQQ
2020-01-17,215.275634765625,215.4490971914688,214.06133896395687,215.1792569478071,24325200,QQQ
2020-01-21,215.1792449951172,215.71892545246268,214.5817437323689,214.6781068396437,21146300,QQQ
2020-01-22,215.74777221679688,216.9813313854964,215.47793206771794,216.26818872229572,20736400,QQQ
2020-01-23,216.44168090820312,216.538058705518,214.6202522983752,215.62252845177574,26496100,QQQ
2020-01-24,214.6202392578125,217.68487362293035,213.62760976756906,217.45357574654093,37436500,QQQ
2020-01-27,210.1871795654297,211.3243612503885,209.3005448926822,209.7727726308641,42264400,QQQ
2020-01-28,213.41558837890625,213.90709452345268,211.112300354539,211.67125918832176,26731900,QQQ
2020-01-29,213.7625732421875,214.84193414072158,212.8181324559702,214.6010043183567,28924500,QQQ
2020-01-30,214.5238800048828,214.62024309287722,211.7194538624423,212.3844224019062,39568100,QQQ
2020-01-31,211.12197875976562,215.4490686908412,210.37026423164505,215.4201582903583,52015800,QQQ
2020-02-03,214.31187438964844,214.80336587399313,212.00858615446927,212.153138148339,25408600,QQQ
2020-02-04,219.21722412109375,219.59307404921108,216.4995287137922,217.24159667116865,30691200,QQQ
2020-02-05,219.94000244140625,221.8963512893884,218.61971181040437,221.85780899071764,38534800,QQQ
2020-02-06,221.83851623535156,221.89633703223683,219.7086904172244,220.48930058555015,22467100,QQQ
2020-02-07,220.88442993164062,222.07944699148595,220.24837175276227,220.84588763527864,25884900,QQQ
2020-02-10,223.553955078125,223.5635869767346,220.09420650793012,220.1520273099652,21478900,QQQ
2020-02-11,223.59246826171875,225.52955310878127,223.00459900893256,224.78748526718863,30198000,QQQ
2020-02-12,225.7705078125,225.87651751585867,224.35383936997437,224.91279828721204,24471300,QQQ
2020-02-13,225.48141479492188,226.40657712493302,223.92982607180042,224.19966631015285,22773200,QQQ
2020-02-14,226.12710571289062,226.33912514444665,225.07665515984766,225.83798696938783,23438500,QQQ
2020-02-18,226.21380615234375,226.63784495777347,224.78750583832496,225.02843564093837,24394500,QQQ
2020-02-19,228.3821563720703,228.85438404183378,227.29316374963292,227.5630039308729,22230500,QQQ
2020-02-20,226.26197814941406,228.3532469152331,223.46719852997722,227.88103394871118,42604000,QQQ
2020-02-21,221.91558837890625,225.51988819214054,221.00005822814512,225.13440645661552,66017200,QQQ
2020-02-24,213.3578338623047,216.11407188909791,212.2688262525871,213.63730601341578,84522600,QQQ
2020-02-25,207.5561981201172,215.8634675724852,206.94906502738402,215.15031007500946,97743000,QQQ
2020-02-26,208.62591552734375,212.28805120420077,207.10323751993317,208.84758151750964,79537700,QQQ
2020-02-27,198.1792449951172,208.56813833041292,198.04432487538048,203.2484034425845,121822600,QQQ
2020-02-28,198.33343505859375,199.6537257951151,190.98025208735027,191.4332013351709,148173700,QQQ
2020-03-02,208.56808471679688,208.71265140411816,198.46831272148094,201.30164921281633,112933900,QQQ
2020-03-03,201.87991333007812,211.64239447140557,200.08739485733548,209.2330962395036,131953500,QQQ
2020-03-04,210.30282592773438,210.40883563849096,203.70134286874293,205.58060725989966,73086200,QQQ
2020-03-05,203.91331481933594,208.5102589080661,202.47738281405032,204.97341168011178,78705500,QQQ
2020-03-06,200.4728546142578,201.56184721573746,195.54824934362233,197.24438969380077,89828400,QQQ
2020-03-09,186.54713439941406,193.86175966862743,185.14009788357802,186.46038849463562,116424000,QQQ
2020-03-10,196.7047119140625,196.88782090131457,186.6531137567158,193.81355452844903,100599200,QQQ
2020-03-11,188.13726806640625,193.4666341981648,185.73760190502446,192.11743316677845,89168800,QQQ
2020-03-12,170.88670349121094,183.85835628712198,170.52048547264488,175.48363369968575,137820700,QQQ
2020-03-13,185.36172485351562,187.42408310246688,171.66728492205291,180.28293587497566,134882000,QQQ
2020-03-16,163.1576690673828,177.97966086952732,163.02274896298735,167.83169852373086,92054400,QQQ
2020-03-17,175.53179931640625,177.70016732884383,163.62023044654165,169.10379457304703,121257100,QQQ
